datetime,Guide Target_ft,Reservoir Level_ft,outflow_cfs,WaterSupply_cfs,inflow_cfs
9/14/2019,251.5,250.76,97,82,4
9/15/2019,251.5,250.74,96,69,48
9/16/2019,251.5,250.7,96,72,66
9/17/2019,251.5,250.66,96,72,66
9/18/2019,251.5,249.57,95,83,341
9/19/2019,251.5,250.111,0,0,99
9/20/2019,251.5,250.49,123,83,28
9/21/2019,251.5,250.45,123,84,27
9/22/2019,251.5,250.4,123,60,110
9/23/2019,251.5,250.36,123,83,28
9/24/2019,251.5,250.32,123,86,25
9/25/2019,251.5,250.26,123,84,144
9/26/2019,251.5,250.24,123,76,82
9/27/2019,251.5,250.18,123,86,142
9/28/2019,251.5,250.13,123,92,77
9/29/2019,251.5,250.07,123,76,152
9/30/2019,251.5,250.03,123,87,24
10/1/2019,251.5,249.99,123,77,30
10/2/2019,251.5,249.95,123,80,15
10/3/2019,251.5,249.91,123,83,12
10/4/2019,251.5,249.82,123,84,284
10/5/2019,251.5,249.78,122,109,13
10/6/2019,251.5,249.7,122,83,231
10/7/2019,251.5,249.68,106,81,78
10/8/2019,251.5,249.66,95,75,61
10/9/2019,251.5,249.59,95,82,205
10/10/2019,251.5,249.56,95,75,6
10/11/2019,251.5,249.53,95,74,6
10/12/2019,251.5,249.49,95,99,24
10/13/2019,251.5,249.5,95,73,223
10/14/2019,251.5,249.47,95,63,6
10/15/2019,251.5,249.43,95,77,46
10/16/2019,251.5,249.47,95,69,382
10/17/2019,251.5,249.44,95,68,0
10/18/2019,251.5,249.38,95,63,169
10/19/2019,251.5,249.34,95,72,51
10/20/2019,251.5,249.58,95,63,1467
10/21/2019,251.5,249.54,95,76,47
10/22/2019,251.5,249.57,95,65,323
10/23/2019,251.5,249.54,95,63,5
10/24/2019,251.5,249.5,95,73,50
10/25/2019,251.5,249.48,95,65,51
10/26/2019,251.5,249.4,95,70,271
10/27/2019,251.5,249.44,95,78,383
10/28/2019,251.5,249.39,95,62,116
10/29/2019,251.5,249.38,95,73,114
10/30/2019,251.5,249.38,81,73,154
10/31/2019,251.5,249.59,65,64,1274
11/1/2019,251.5,249.41,65,57,860
11/2/2019,251.5,249.4,65,57,68
11/3/2019,251.5,249.37,65,74,24
11/4/2019,251.5,249.36,65,65,76
11/5/2019,251.5,249.32,65,72,81
11/6/2019,251.5,249.28,65,66,87
11/7/2019,251.5,249.27,65,67,78
11/8/2019,251.5,249.25,65,65,21
11/9/2019,251.5,249.22,65,73,25
11/10/2019,251.5,249.18,65,73,80
11/11/2019,251.5,249.16,65,52,8
11/12/2019,251.5,249.26,65,32,642
11/13/2019,251.5,249.23,65,69,29
11/14/2019,251.5,249.26,65,66,294
11/15/2019,251.5,249.32,65,46,438
11/16/2019,251.5,249.3,65,62,18
11/17/2019,251.5,249.28,65,66,22
11/18/2019,251.5,249.28,65,71,136
11/19/2019,251.5,249.25,65,62,37
11/20/2019,251.5,249.24,65,66,77
11/21/2019,251.5,249.21,65,69,29
11/22/2019,251.5,249.21,65,65,130
11/23/2019,251.5,249.27,65,55,447
11/24/2019,251.5,249.36,65,65,621
11/25/2019,251.5,249.39,65,49,277
11/26/2019,251.5,249.38,65,75,86
11/27/2019,251.5,249.46,65,50,551
11/28/2019,251.5,249.42,65,70,83
11/29/2019,251.5,249.39,65,47,51
11/30/2019,251.5,249.41,65,55,229
12/1/2019,251.5,249.58,65,66,1058
12/2/2019,251.5,249.64,65,66,458
12/3/2019,251.5,249.64,65,60,125
12/4/2019,251.5,249.64,65,45,110
12/5/2019,251.5,249.65,65,67,186
12/6/2019,251.5,249.66,65,67,187
12/7/2019,251.5,249.65,65,62,72
12/8/2019,251.5,249.67,65,66,240
12/9/2019,251.5,249.63,65,49,104
12/10/2019,251.5,249.64,65,74,193
12/11/2019,251.5,249.69,65,67,405
12/12/2019,251.5,249.68,65,58,69
12/13/2019,251.5,249.96,65,58,1650
12/14/2019,251.5,250.4,66,58,2683
12/15/2019,251.5,250.62,66,68,1422
12/16/2019,251.5,250.69,66,63,539
12/17/2019,251.5,250.85,66,65,1067
12/18/2019,251.5,250.88,66,70,311
12/19/2019,251.5,250.88,66,58,124
12/20/2019,251.5,250.93,66,58,416
12/21/2019,251.5,250.93,66,55,121
12/22/2019,251.5,250.94,66,63,188
12/23/2019,251.5,250.99,66,58,416
12/24/2019,251.5,250.98,66,65,73
12/25/2019,251.5,250.99,66,49,173
12/26/2019,251.5,251,66,51,175
12/27/2019,251.5,250.99,66,61,69
12/28/2019,251.5,251.01,66,54,241
12/29/2019,251.5,250.95,66,47,242
12/30/2019,251.5,251.02,66,66,549
12/31/2019,251.5,251.03,66,59,188
1/1/2020,251.5,251.01,66,68,9
1/2/2020,251.5,251.02,66,54,183
1/3/2020,251.5,251.21,66,52,1307
1/4/2020,251.5,252.18,67,59,6261
1/5/2020,251.5,252.36,67,59,1318
1/6/2020,251.5,252.37,706,73,845
1/7/2020,251.5,252.18,1564,54,360
1/8/2020,251.5,251.99,1561,67,373
1/9/2020,251.5,251.78,1557,65,308
1/10/2020,251.5,251.7,828,54,381
1/11/2020,251.5,251.67,230,54,96
1/12/2020,251.5,251.78,230,66,984
1/13/2020,251.5,251.88,230,67,923
1/14/2020,251.5,252.18,231,62,2236
1/15/2020,251.5,252.3,834,60,1689
1/16/2020,251.5,252.19,1536,60,867
1/17/2020,251.5,252.04,1180,64,250
1/18/2020,251.5,252,806,66,607
1/19/2020,251.5,251.91,806,55,298
1/20/2020,251.5,251.81,805,50,229
1/21/2020,251.5,251.76,507,76,270
1/22/2020,251.5,251.75,245,58,240
1/23/2020,251.5,251.74,245,54,236
1/24/2020,251.5,251.7,217,59,25
1/25/2020,251.5,252.76,172,57,7140
1/26/2020,251.5,253.24,174,44,3464
1/27/2020,251.5,253.27,854,46,1107
1/28/2020,251.5,252.97,2418,57,413
1/29/2020,251.5,252.54,3127,81,359
1/30/2020,251.5,252.12,3118,70,407
1/31/2020,251.5,251.96,1975,59,989
2/1/2020,251.5,252.04,838,47,400
2/2/2020,251.5,252.04,839,45,884
2/3/2020,251.5,251.98,1148,79,837
2/4/2020,251.5,251.92,1053,61,738
2/5/2020,251.5,251.95,430,55,673
2/6/2020,251.5,253.7,233,45,12045
2/7/2020,251.5,257.09,139,58,25352
2/8/2020,251.5,257.52,141,58,3680
2/9/2020,251.5,257.68,141,42,1478
2/10/2020,251.5,257.77,382,52,1163
2/11/2020,251.5,257.98,1282,76,3059
2/12/2020,251.5,258.04,3022,45,3566
2/13/2020,251.5,257.96,3945,51,3336
2/14/2020,251.5,257.84,3943,67,3038
2/15/2020,251.5,257.5,3933,49,1229
2/16/2020,251.5,257.16,3921,65,1233
2/17/2020,251.5,256.75,3907,53,721
2/18/2020,251.5,256.31,3974,60,614
2/19/2020,251.5,255.94,3841,54,1039
2/20/2020,251.5,255.57,3872,60,1181
2/21/2020,251.5,255.15,3979,52,907
2/22/2020,251.5,254.71,3963,46,822
2/23/2020,251.5,254.26,3945,65,794
2/24/2020,251.5,253.84,3927,65,1030
2/25/2020,251.5,253.45,3911,42,1261
2/26/2020,251.5,253.05,3918,64,1221
2/27/2020,251.5,252.57,3882,64,753
2/28/2020,251.5,252.33,2601,58,1069
2/29/2020,251.5,252.2,1506,56,701
3/1/2020,251.5,252,1504,47,226
3/2/2020,251.5,251.85,1501,45,608
3/3/2020,251.5,251.8,953,57,697
3/4/2020,251.5,251.8,465,66,531
3/5/2020,251.5,251.76,533,57,340
3/6/2020,251.5,251.82,418,11,804
3/7/2020,251.5,251.76,330,64,19
3/8/2020,251.5,251.7,329,58,11
3/9/2020,251.5,251.71,225,55,343
3/10/2020,251.5,251.73,153,63,342
3/11/2020,251.5,251.73,153,69,222
3/12/2020,251.5,251.74,153,59,275
3/13/2020,251.5,251.77,153,74,415
3/14/2020,251.5,251.75,153,64,92
3/15/2020,251.5,251.76,153,52,268
3/16/2020,251.5,251.75,153,62,152
3/17/2020,251.5,251.74,153,69,159
3/18/2020,251.5,251.72,118,71,63
3/19/2020,251.5,251.75,101,50,339
3/20/2020,251.5,251.84,101,65,729
3/21/2020,251.5,251.78,102,62,212
3/22/2020,251.5,251.78,101,52,153
3/23/2020,251.5,251.83,102,58,473
3/24/2020,251.5,251.86,102,57,347
3/25/2020,251.5,252.74,102,57,5936
3/26/2020,251.5,253.03,1035,61,3025
3/27/2020,251.5,252.96,1644,67,1239
3/28/2020,251.5,252.85,1642,65,978
3/29/2020,251.5,252.73,1640,55,900
3/30/2020,251.5,252.52,1638,64,311
3/31/2020,251.5,252.36,1635,63,638
4/1/2020,251.5,252.18,1339,60,207
4/2/2020,251.5,252.11,899,63,498
4/3/2020,251.5,252.02,637,46,87
4/4/2020,251.5,251.91,526,57,113
4/5/2020,251.5,251.87,525,64,328
4/6/2020,251.5,251.82,525,73,285
4/7/2020,251.5,251.8,439,65,379
4/8/2020,251.5,251.75,222,65,26
4/9/2020,251.5,251.93,139,65,1330
4/10/2020,251.5,251.85,121,62,317
4/11/2020,251.5,251.84,109,62,108
4/12/2020,251.5,251.74,109,58,459
4/13/2020,251.5,252.25,109,64,3456
4/14/2020,251.5,252.52,806,62,2656
4/15/2020,251.5,252.44,1278,61,809
4/16/2020,251.5,252.3,1277,65,414
4/17/2020,251.5,252.14,961,65,34
4/18/2020,251.5,252.15,766,54,887
4/19/2020,251.5,252.08,768,59,363
4/20/2020,251.5,252.06,1052,58,977
4/21/2020,251.5,252,1276,65,944
4/22/2020,251.5,251.85,1274,58,394
4/23/2020,251.5,251.75,821,53,248
4/24/2020,251.5,251.76,390,64,517
4/25/2020,251.5,251.71,256,60,3
4/26/2020,251.5,251.82,256,58,1002
4/27/2020,251.5,251.89,517,61,1016
4/28/2020,251.5,251.8,825,49,311
4/29/2020,251.5,251.67,498,81,234
4/30/2020,251.5,252.59,215,53,6240
5/1/2020,251.5,253.09,882,54,273
5/2/2020,251.5,253.01,1723,64,1235
5/3/2020,251.5,252.87,1721,64,855
5/4/2020,251.5,252.64,2053,64,593
5/5/2020,251.5,252.34,2285,64,362
5/6/2020,251.5,252.27,1904,64,1504
5/7/2020,251.5,252.04,1713,55,244
5/8/2020,251.5,251.94,1064,58,482
5/9/2020,251.5,251.85,563,65,65
5/10/2020,251.5,251.74,563,54,71
5/11/2020,251.5,251.7,299,73,121
5/12/2020,251.5,251.71,114,64,241
5/13/2020,251.5,251.7,114,60,111
5/14/2020,251.5,251.67,114,58,16
5/15/2020,251.5,251.66,114,75,126
5/16/2020,251.5,251.65,114,84,135
5/17/2020,251.5,251.62,114,71,3
5/18/2020,251.5,251.62,114,60,174
5/19/2020,251.5,251.84,114,56,1546
5/20/2020,251.5,252.64,114,55,5409
5/21/2020,251.5,255.02,116,65,16762
5/22/2020,251.5,256.62,683,64,12855
5/23/2020,251.5,256.76,2212,55,3355
5/24/2020,251.5,256.55,3186,64,1617
5/25/2020,251.5,256.23,3525,64,1102
5/26/2020,251.5,255.77,4016,64,582
5/27/2020,251.5,255.34,3965,64,831
5/28/2020,251.5,255.09,3809,64,2014
5/29/2020,251.5,254.86,3737,64,2132
5/30/2020,251.5,254.6,3298,58,1498
5/31/2020,251.5,254.14,3830,54,597
6/1/2020,251.5,253.58,4064,65,230
6/2/2020,251.5,253.03,4050,65,319
6/3/2020,251.5,252.59,3234,69,380
6/4/2020,251.5,252.34,1974,79,397
6/5/2020,251.5,252.19,1227,78,311
6/6/2020,251.5,252.07,1225,64,494
6/7/2020,251.5,251.89,1223,80,151
6/8/2020,251.5,251.79,728,63,165
6/9/2020,251.5,251.73,226,84,65
6/10/2020,251.5,251.72,226,70,233
6/11/2020,251.5,252.05,226,70,2379
6/12/2020,251.5,252.66,1121,67,5228
6/13/2020,251.5,252.51,1721,69,796
6/14/2020,251.5,252.29,1717,60,320
6/15/2020,251.5,252.18,1714,55,1040
6/16/2020,251.5,252.19,1713,65,1844
6/17/2020,251.5,252.29,2050,62,2774
6/18/2020,251.5,252.11,2878,62,1748
6/19/2020,251.5,251.92,2324,59,1154
6/20/2020,251.5,251.86,1450,57,1132
6/21/2020,251.5,251.74,1449,61,759
6/22/2020,251.5,251.68,696,73,393
6/23/2020,251.5,251.67,232,79,248
6/24/2020,251.5,251.64,232,62,106
6/25/2020,251.5,251.63,153,67,157
6/26/2020,251.5,251.62,114,85,136
6/27/2020,251.5,251.61,114,75,126
6/28/2020,251.5,251.6,114,75,126
6/29/2020,251.5,251.56,114,65,71
6/30/2020,251.5,251.58,114,65,304
7/1/2020,251.5,251.6,114,69,308
7/2/2020,251.5,251.58,114,80,69
7/3/2020,251.5,251.56,114,80,69
7/4/2020,251.5,251.52,114,87,49
7/5/2020,251.5,251.52,113,59,172
7/6/2020,251.5,251.5,113,68,56
7/7/2020,251.5,251.46,113,84,54
7/8/2020,251.5,251.44,113,65,53
7/9/2020,251.5,251.42,113,64,52
7/10/2020,251.5,251.47,120,67,500
7/11/2020,251.5,251.48,127,80,270
7/12/2020,251.5,251.43,114,69,130
7/13/2020,251.5,251.44,107,76,246
7/14/2020,251.5,251.36,107,64,330
7/15/2020,251.5,251.28,107,83,310
7/16/2020,251.5,251.26,107,78,59
7/17/2020,251.5,251.26,107,80,187
7/18/2020,251.5,251.16,107,97,422
7/19/2020,251.5,251.17,107,78,248
7/20/2020,251.5,251.13,107,71,73
7/21/2020,251.5,251.11,107,79,61
7/22/2020,251.5,251.05,107,85,184
7/23/2020,251.5,251.02,107,74,7
7/24/2020,251.5,251.04,107,78,310
7/25/2020,251.5,250.96,107,73,304
7/26/2020,251.5,250.94,107,77,67
7/27/2020,251.5,250.89,111,73,109
7/28/2020,251.5,250.92,113,81,369
7/29/2020,251.5,250.99,114,74,598
7/30/2020,251.5,250.92,114,59,237
7/31/2020,251.5,250.92,114,59,173
8/1/2020,251.5,250.86,119,94,138
8/2/2020,251.5,250.84,126,65,74
8/3/2020,251.5,251,128,78,1142
8/4/2020,251.5,251.58,129,63,3820
8/5/2020,251.5,251.6,129,66,320
8/6/2020,251.5,251.76,129,66,1196
8/7/2020,251.5,251.8,129,68,447
8/8/2020,251.5,251.85,129,69,511
8/9/2020,251.5,251.86,129,61,253
8/10/2020,251.5,251.84,346,75,296
8/11/2020,251.5,251.77,476,66,104
8/12/2020,251.5,251.71,475,69,168
8/13/2020,251.5,251.68,254,80,146
8/14/2020,251.5,251.81,121,63,997
8/15/2020,251.5,252.54,108,59,4932
8/16/2020,251.5,252.64,109,12,783
8/17/2020,251.5,252.63,706,76,716
8/18/2020,251.5,252.53,1052,66,456
8/19/2020,251.5,252.49,968,64,767
8/20/2020,251.5,252.45,1253,64,1052
8/21/2020,251.5,252.25,1711,64,451
8/22/2020,251.5,251.96,2114,64,272
8/23/2020,251.5,251.77,1483,64,358
8/24/2020,251.5,251.66,911,62,285
8/25/2020,251.5,251.63,360,70,242
8/26/2020,251.5,251.58,106,71,136
8/27/2020,251.5,251.57,106,77,120
8/28/2020,251.5,251.51,106,64,205
8/29/2020,251.5,251.51,106,73,179
8/30/2020,251.5,251.47,106,64,81
8/31/2020,251.5,251.68,106,76,1496
9/1/2020,251.5,251.99,371,63,434
9/2/2020,251.5,251.93,586,70,280
9/3/2020,251.5,251.89,365,72,187
9/4/2020,251.5,251.81,331,69,101
9/5/2020,251.5,251.75,331,58,14
9/6/2020,251.5,251.7,208,58,47
9/7/2020,251.5,251.66,125,78,47
9/8/2020,251.5,251.64,127,73,75
9/9/2020,251.5,251.61,125,52,11
9/10/2020,251.5,251.59,125,76,75
9/11/2020,251.5,251.56,125,70,7
9/12/2020,251.5,251.53,125,70,7
9/13/2020,251.5,251.5,125,67,4
9/14/2020,251.5,251.45,124,69,120
9/15/2020,251.5,251.41,124,72,54
9/16/2020,251.5,251.71,128,66,2071
9/17/2020,251.5,252.43,129,58,4850
9/18/2020,251.5,252.59,130,64,1254
9/19/2020,251.5,252.59,130,64,194
9/20/2020,251.5,252.49,784,65,187
9/21/2020,251.5,252.33,1195,63,198
9/22/2020,251.5,252.16,1193,75,142
9/23/2020,251.5,252.02,1191,62,326
9/24/2020,251.5,252.07,1190,64,1585
9/25/2020,251.5,252.1,1191,61,1451
9/26/2020,251.5,252.03,1191,63,790
9/27/2020,251.5,251.9,1184,74,500
9/28/2020,251.5,251.81,1180,74,691
9/29/2020,251.5,251.96,1181,50,2170
9/30/2020,251.5,251.93,1181,59,1052
10/1/2020,251.5,251.82,1060,74,446
10/2/2020,251.5,251.7,932,65,246
10/3/2020,251.5,251.6,931,38,343
10/4/2020,251.5,251.53,363,68,7
10/5/2020,251.5,251.53,108,64,172
10/6/2020,251.5,251.51,108,71,54
10/7/2020,251.5,251.5,108,65,110
10/8/2020,251.5,251.47,108,72,8
10/9/2020,251.5,251.56,108,52,723
10/10/2020,251.5,251.96,108,52,2663
10/11/2020,251.5,252.99,109,61,6978
10/12/2020,251.5,253.04,1204,73,1619
10/13/2020,251.5,252.87,1968,46,877
10/14/2020,251.5,252.65,1951,73,567
10/15/2020,251.5,252.61,1679,67,1481
10/16/2020,251.5,252.53,1400,58,928
10/17/2020,251.5,252.42,1399,58,728
10/18/2020,251.5,252.26,1397,68,405
10/19/2020,251.5,252.1,1395,67,402
10/20/2020,251.5,251.92,1393,74,304
10/21/2020,251.5,251.83,894,70,401
10/22/2020,251.5,251.8,309,71,192
10/23/2020,251.5,251.78,242,64,181
10/24/2020,251.5,251.8,242,66,428
10/25/2020,251.5,251.73,363,64,11
10/26/2020,251.5,251.7,436,55,303
10/27/2020,251.5,251.67,343,69,224
10/28/2020,251.5,251.63,238,63,51
10/29/2020,251.5,251.78,190,71,1199
10/30/2020,251.5,251.78,186,59,245
10/31/2020,251.5,251.94,186,66,1253
11/1/2020,251.5,251.85,459,64,40
11/2/2020,251.5,251.83,622,59,555
11/3/2020,251.5,251.78,534,67,288
11/4/2020,251.5,251.75,413,74,299
11/5/2020,251.5,251.73,340,64,279
11/6/2020,251.5,251.71,275,58,207
11/7/2020,251.5,251.68,275,72,159
11/8/2020,251.5,251.65,275,57,144
11/9/2020,251.5,251.64,202,69,208
11/10/2020,251.5,251.66,149,53,327
11/11/2020,251.5,253.36,128,70,11433
11/12/2020,251.5,255.19,107,63,13146
11/13/2020,251.5,255.46,108,56,2172
11/14/2020,251.5,255.68,108,49,1793
11/15/2020,251.5,255.64,319,74,96
11/16/2020,251.5,255.35,2221,71,136
11/17/2020,251.5,254.83,3883,63,128
11/18/2020,251.5,254.3,3864,51,128
11/19/2020,251.5,253.77,3855,75,199
11/20/2020,251.5,253.26,3838,55,373
11/21/2020,251.5,252.71,3817,58,160
11/22/2020,251.5,252.38,2580,68,462
11/23/2020,251.5,252.18,1368,57,100
11/24/2020,251.5,252.01,1169,54,97
11/25/2020,251.5,251.95,1050,58,729
11/26/2020,251.5,251.88,858,58,478
11/27/2020,251.5,251.82,634,58,316
11/28/2020,251.5,251.76,633,58,316
11/29/2020,251.5,252.57,635,58,5970
11/30/2020,251.5,252.87,1528,61,357
12/1/2020,251.5,252.64,2591,61,1128
12/2/2020,251.5,252.34,2571,62,646
12/3/2020,251.5,252.1,2081,58,549
12/4/2020,251.5,252.34,1540,58,3188
12/5/2020,251.5,252.39,1542,58,1931
12/6/2020,251.5,252.44,1548,58,1937
12/7/2020,251.5,252.33,1548,58,877
12/8/2020,251.5,252.2,1546,58,743
12/9/2020,251.5,252.05,1544,58,608
12/10/2020,251.5,251.94,1329,58,680
12/11/2020,251.5,251.84,1078,58,511
12/12/2020,251.5,251.76,1077,58,634
12/13/2020,251.5,252.56,522,58,5791
12/14/2020,251.5,253.51,138,59,6631
12/15/2020,251.5,254.23,1409,59,6494
12/16/2020,251.5,254.77,3055,59,6972
12/17/2020,251.5,254.56,3591,59,2150
12/18/2020,251.5,254.2,3615,59,1102
12/19/2020,251.5,254.04,3605,59,2521
12/20/2020,251.5,253.94,3307,60,2667
12/21/2020,251.5,253.59,3567,64,1215
12/22/2020,251.5,253.33,2922,49,1177
12/23/2020,251.5,254.09,1983,59,7310
12/24/2020,251.5,256.29,2021,59,18273
12/25/2020,251.5,256.44,2038,50,3254
12/26/2020,251.5,256.4,2038,59,1786
12/27/2020,251.5,256.05,3284,59,622
12/28/2020,251.5,255.52,4320,59,421
12/29/2020,251.5,255.04,4341,59,830
12/30/2020,251.5,254.86,2936,57,1695
12/31/2020,251.5,254.86,2936,57,1695
1/1/2021,251.5,254.79,2038,49,1587
1/2/2021,251.5,255.01,2041,64,3680
1/3/2021,251.5,256.72,2060,55,15075
1/4/2021,251.5,257.13,2081,59,5369
1/5/2021,251.5,256.99,2890,59,1819
1/6/2021,251.5,256.68,3589,59,1238
1/7/2021,251.5,256.58,2002,59,1284
1/8/2021,251.5,256.59,1326,58,1462
1/9/2021,251.5,256.52,1582,60,1098
1/10/2021,251.5,256.4,1968,60,1095
1/11/2021,251.5,256.07,3078,56,568
1/12/2021,251.5,255.65,3802,59,714
1/13/2021,251.5,255.21,3787,71,586
1/14/2021,251.5,254.74,3770,55,405
1/15/2021,251.5,254.35,3569,44,836
1/16/2021,251.5,253.94,3446,59,590
1/17/2021,251.5,253.5,3432,59,454
1/18/2021,251.5,253.06,3417,59,439
1/19/2021,251.5,252.59,3401,58,329
1/20/2021,251.5,252.22,2916,68,533
1/21/2021,251.5,251.93,2248,58,411
1/22/2021,251.5,251.79,1321,58,503
1/23/2021,251.5,251.73,781,58,464
1/24/2021,251.5,251.64,780,60,277
1/25/2021,251.5,251.63,780,66,783
1/26/2021,251.5,251.86,781,58,2278
1/27/2021,251.5,251.92,1381,58,1814
1/28/2021,251.5,252.17,2010,58,3694
1/29/2021,251.5,252.3,1496,58,2415
1/30/2021,251.5,252.38,924,59,1513
1/31/2021,251.5,253.19,926,59,6403
2/1/2021,251.5,253.97,1424,59,686
2/2/2021,251.5,254.05,2091,65,2721
2/3/2021,251.5,253.8,2772,59,1093
2/4/2021,251.5,253.39,3641,58,870
2/5/2021,251.5,253.21,2287,58,1103
2/6/2021,251.5,253.21,946,58,1004
2/7/2021,251.5,253.69,949,58,4319
2/8/2021,251.5,253.8,1894,74,2727
2/9/2021,251.5,253.56,3207,49,1600
2/10/2021,251.5,253.15,3631,61,862
2/11/2021,251.5,253.16,2352,53,2474
2/12/2021,251.5,253.92,1011,58,6314
2/13/2021,251.5,255.06,1019,58,9221
2/14/2021,251.5,256.16,1031,58,9323
2/15/2021,251.5,256.87,1038,58,6615
2/16/2021,251.5,258.33,651,58,12592
2/17/2021,251.5,258.69,148,59,3235
2/18/2021,251.5,259.28,148,53,5252
2/19/2021,251.5,260.14,149,55,7757
2/20/2021,251.5,260.48,150,59,3294
2/21/2021,251.5,260.64,150,59,1661
2/22/2021,251.5,260.85,566,54,2525
2/23/2021,251.5,260.9,1694,59,2207
2/24/2021,251.5,260.75,2715,71,1425
2/25/2021,251.5,260.44,3610,58,855
2/26/2021,251.5,260.14,4163,64,1505
2/27/2021,251.5,260.05,4574,71,3828
2/28/2021,251.5,259.75,4811,59,2235
3/1/2021,251.5,259.33,4796,59,1190
3/2/2021,251.5,258.91,5040,65,1469
3/3/2021,251.5,258.39,5319,67,1012
3/4/2021,251.5,257.86,5295,64,945
3/5/2021,251.5,257.22,5433,64,316
3/6/2021,251.5,256.59,5401,75,507
3/7/2021,251.5,255.94,5369,64,400
3/8/2021,251.5,255.31,5336,64,715
3/9/2021,251.5,254.62,5303,63,346
3/10/2021,251.5,253.96,5268,63,625
3/11/2021,251.5,253.39,4619,72,757
3/12/2021,251.5,252.94,3465,72,448
3/13/2021,251.5,252.56,2951,63,497
3/14/2021,251.5,252.15,2939,63,287
3/15/2021,251.5,251.78,2611,71,312
3/16/2021,251.5,251.65,1860,65,1112
3/17/2021,251.5,251.56,1253,65,755
3/18/2021,251.5,251.54,775,49,699
3/19/2021,251.5,251.83,809,58,2681
3/20/2021,251.5,251.92,1030,74,1667
3/21/2021,251.5,251.91,1030,65,1032
3/22/2021,251.5,251.81,1398,57,829
3/23/2021,251.5,251.67,1527,63,714
3/24/2021,251.5,251.56,1423,63,798
3/25/2021,251.5,251.54,899,68,842
3/26/2021,251.5,251.76,716,65,2157
3/27/2021,251.5,252.06,718,56,2673
3/28/2021,251.5,252.32,720,54,2496
3/29/2021,251.5,252.44,998,58,1851
3/30/2021,251.5,252.38,1509,58,1170
3/31/2021,251.5,252.38,1689,53,1742
4/1/2021,251.5,252.55,2000,50,3176
4/2/2021,251.5,252.35,2306,59,1040
4/3/2021,251.5,252.1,2301,49,694
4/4/2021,251.5,251.87,2295,46,801
4/5/2021,251.5,251.66,1874,55,615
4/6/2021,251.5,251.58,1210,58,767
4/7/2021,251.5,251.54,749,62,561
4/8/2021,251.5,251.48,534,77,235
4/9/2021,251.5,251.54,468,56,900
4/10/2021,251.5,251.81,432,43,2164
4/11/2021,251.5,252.18,433,60,2874
4/12/2021,251.5,252.16,1202,65,1134
4/13/2021,251.5,252.06,1303,87,728
4/14/2021,251.5,252.05,1028,65,1027
4/15/2021,251.5,251.97,1026,63,570
4/16/2021,251.5,251.82,1026,63,150
4/17/2021,251.5,251.71,1024,63,399
4/18/2021,251.5,251.62,946,63,446
4/19/2021,251.5,251.56,684,63,371
4/20/2021,251.5,251.5,490,67,182
4/21/2021,251.5,251.58,328,76,904
4/22/2021,251.5,251.5,255,70,175
4/23/2021,251.5,251.49,185,65,187
4/24/2021,251.5,251.52,153,65,406
4/25/2021,251.5,251.58,153,57,585
4/26/2021,251.5,251.59,153,67,283
4/27/2021,251.5,251.6,153,66,282
4/28/2021,251.5,251.61,153,76,292
4/29/2021,251.5,251.62,153,72,288
4/30/2021,251.5,251.63,153,74,290
5/1/2021,251.5,251.55,153,72,276
5/2/2021,251.5,251.53,153,69,97
5/3/2021,251.5,251.55,148,74,347
5/4/2021,251.5,251.64,148,71,782
5/5/2021,251.5,251.71,149,73,660
5/6/2021,251.5,251.61,194,70,361
5/7/2021,251.5,251.61,221,73,294
5/8/2021,251.5,251.61,221,56,277
5/9/2021,251.5,251.52,221,72,270
5/10/2021,251.5,251.61,219,63,845
5/11/2021,251.5,251.58,218,63,93
5/12/2021,251.5,251.57,218,63,218
5/13/2021,251.5,251.54,173,63,48
5/14/2021,251.5,251.52,140,71,86
5/15/2021,251.5,251.5,140,63,78
5/16/2021,251.5,251.49,140,72,149
5/17/2021,251.5,251.47,139,63,77
5/18/2021,251.5,251.45,137,72,84
5/19/2021,251.5,251.42,136,72,20
5/20/2021,251.5,251.39,140,79,31
5/21/2021,251.5,251.36,111,83,6
5/22/2021,251.5,251.35,101,77,115
5/23/2021,251.5,251.33,101,80,56
5/24/2021,251.5,251.36,101,74,363
5/25/2021,251.5,251.31,104,79,130
5/26/2021,251.5,251.29,104,70,49
5/27/2021,251.5,251.27,104,75,53
5/28/2021,251.5,251.18,104,80,379
5/29/2021,251.5,251.27,104,63,730
5/30/2021,251.5,251.22,104,63,146
5/31/2021,251.5,251.19,104,69,15
6/1/2021,251.5,251.16,104,69,15
6/2/2021,251.5,251.22,109,75,560
6/3/2021,251.5,251.56,109,60,2296
6/4/2021,251.5,251.71,110,58,1106
6/5/2021,251.5,251.75,110,69,430
6/6/2021,251.5,251.75,110,67,177
6/7/2021,251.5,251.78,112,63,363
6/8/2021,251.5,251.73,209,63,41
6/9/2021,251.5,251.72,278,63,278
6/10/2021,251.5,251.93,278,82,1674
6/11/2021,251.5,252.08,451,64,1483
6/12/2021,251.5,252.07,624,64,622
6/13/2021,251.5,252.01,624,64,290
6/14/2021,251.5,251.92,623,65,121
6/15/2021,251.5,251.84,498,76,74
6/16/2021,251.5,251.8,289,74,112
6/17/2021,251.5,251.72,285,67,149
6/18/2021,251.5,251.65,284,83,71
6/19/2021,251.5,251.61,284,77,111
6/20/2021,251.5,251.62,288,57,408
